id,reviewer,rating,text
,전형진,,
,,5,언냐들 없어서 좋아요 ^^
ChdDSUhNMG9nS0VJQ0FnSUNLd01td3dnRRAB,얌뇸뇸요,5,"여시,쭉빵 = 여자일베     그러니 무시하시길"
,얌뇸뇸요,,
,,5,"여시,쭉빵 = 여자일베     그러니 무시하시길"
ChdDSUhNMG9nS0VJQ0FnSUNLdmF2eHNRRRAB,jungwoo bang,5,커피 맛집입니다. 많이 파세요~
,jungwoo bang,,
,,5,커피 맛집입니다. 많이 파세요~
ChdDSUhNMG9nS0VJQ0FnSUNLM2ZQTDBnRRAB,쌉인정,5,깔끔하고 분위기도 좋았습니다.
,쌉인정,,
,,5,깔끔하고 분위기도 좋았습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLb0s2STVnRRAB,생선왕머킹,5,페미는 읽을수 없는 리뷰입니다.
,생선왕머킹,,
,,5,페미는 읽을수 없는 리뷰입니다.
ChdDSUhNMG9nS0VJQ0FnSUNLa2Q2WDZ3RRAB,닥터케인 (DRKANE),5,이것이 커피다!!! 사람에게만 커피를 팔아주셔서 감사합니다.!!!!
,닥터케인 (DRKANE),,
,,5,이것이 커피다!!! 사람에게만 커피를 팔아주셔서 감사합니다.!!!!
ChZDSUhNMG9nS0VJQ0FnSUNLdmRDVkR3EAE,kuma,5,인테리어 좋고 커피맛있고 굿굿
,kuma,,
,,5,인테리어 좋고 커피맛있고 굿굿
ChdDSUhNMG9nS0VJQ0FnSUNLd1BhQjBnRRAB,오창석,5,훌륭한 마음가짐을 가진 사장님이 운영하는 카페
,오창석,,
,,5,훌륭한 마음가짐을 가진 사장님이 운영하는 카페
ChdDSUhNMG9nS0VJQ0FnSUNLd0phNWt3RRAB,조훈영,5,페미들 쿵쾅소리 시끄럽다... 커피맛떨어지게
,조훈영,,
,,5,페미들 쿵쾅소리 시끄럽다... 커피맛떨어지게
ChdDSUhNMG9nS0VJQ0FnSUNLd0phTnRBRRAB,이웃집소년,5,용기있는 행동에 박수를 보냅니다
,이웃집소년,,
,,5,용기있는 행동에 박수를 보냅니다
ChZDSUhNMG9nS0VJQ0FnSUNLd0o3TEZBEAE,스팸알림,5,직원이 굉장히 친절합니다
,스팸알림,,
,,5,직원이 굉장히 친절합니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0x1bXF3RRAB,Jeon Joseph,5,친절하고 좋아요~
,Jeon Joseph,,
,,5,친절하고 좋아요~
ChZDSUhNMG9nS0VJQ0FnSUNLd0lIS1V3EAE,검은돌고래,5,너무너무 좋은곳입니다^^
,검은돌고래,,
,,5,너무너무 좋은곳입니다^^
ChRDSUhNMG9nS0VJQ0FnSUNLb01ZVhAB,딸기에클레어,5,사장님 힘내세요 응원하겠습니다 ♡♡♡
,딸기에클레어,,
,,5,사장님 힘내세요 응원하겠습니다 ♡♡♡
ChZDSUhNMG9nS0VJQ0FnSUNLb09pQWRREAE,안지민,5,매우 마음에 들었어요!!
,안지민,,
,,5,매우 마음에 들었어요!!
ChZDSUhNMG9nS0VJQ0FnSUNLd0pPN1NREAE,최창성,5,역시 잘 거르셨어요
,최창성,,
,,5,역시 잘 거르셨어요
ChZDSUhNMG9nS0VJQ0FnSUNLd0tHcFZnEAE,김성윤,5,커피가 진짜 맛있네요
,김성윤,,
,,5,커피가 진짜 맛있네요
ChdDSUhNMG9nS0VJQ0FnSUNLd05YQXl3RRAB,Peter Yoon,5,꼭 한번 가보고싶어요
,Peter Yoon,,
,,5,꼭 한번 가보고싶어요
ChdDSUhNMG9nS0VJQ0FnSUNLdll1X2lBRRAB,바라기해,5,분위기 좋구 맛있습니다 번성하세요!!
,바라기해,,
,,5,분위기 좋구 맛있습니다 번성하세요!!
ChdDSUhNMG9nS0VJQ0FnSUNLd0xYc3V3RRAB,유자,1,가격만 비싸고 커피 맛없어요
,유자,,
,,1,가격만 비싸고 커피 맛없어요
ChdDSUhNMG9nS0VJQ0FnSUNLd083ZHBnRRAB,이병민,5,고생많으시네요 응원합니다
,이병민,,
,,5,고생많으시네요 응원합니다
ChdDSUhNMG9nS0VJQ0FnSUNLb0xESW1BRRAB,이수범 (LEE DAVID),5,친절하고 인테리어가 좋은 플레이스
,이수범 (LEE DAVID),,
,,5,친절하고 인테리어가 좋은 플레이스
ChZDSUhNMG9nS0VJQ0FnSUNLd00zY0lREAE,최지훈,5,맛있고 친절합니다 굳굳
,,5,맛있고 친절합니다 굳굳
ChZDSUhNMG9nS0VJQ0FnSUNLd01ISldnEAE,A H,5,사장님 인성이 아주 올바름.
,A H,,
,,5,사장님 인성이 아주 올바름.
ChZDSUhNMG9nS0VJQ0FnSUNLd0xfNlZnEAE,Rock,5,사장님 혜안에 감탄하고감
,Rock,,
,,5,사장님 혜안에 감탄하고감
ChZDSUhNMG9nS0VJQ0FnSUNLd1BMdlBnEAE,정진두,5,훌륭합니다. 맛있어요
,정진두,,
,,5,훌륭합니다. 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUMydnZXY2dRRRAB,G,1,커피 맛이 좀 별로예요..
,G,,
,,1,커피 맛이 좀 별로예요..
ChZDSUhNMG9nS0VJQ0FnSUNLM2YtVE13EAE,uu,5,5개 줄수밖에 없는 사장님 인성
,uu,,
,,5,5개 줄수밖에 없는 사장님 인성
ChZDSUhNMG9nS0VJQ0FnSUNLaEtTQUFREAE,ᄆᄂᄋᄅ,5,메퇘지들 출몰 불가한 지역에서 달달한 디저트~^^
,ᄆᄂᄋᄅ,,
,,5,메퇘지들 출몰 불가한 지역에서 달달한 디저트~^^
ChdDSUhNMG9nS0VJQ0FnSUNLd002ZzRBRRAB,전모씨,5,이상한 사람들이 테러하네요
,전모씨,,
,,5,이상한 사람들이 테러하네요
ChZDSUhNMG9nS0VJQ0FnSUNLd09IcU9REAE,이재근,5,정말 맛있고 친절합니다
,이재근,,
,,5,정말 맛있고 친절합니다
ChZDSUhNMG9nS0VJQ0FnSUNLdlltTldREAE,Dae.hyoun Jeong,5,쿵쾅쿵쾅 오똑해 아몰랑 페미라서 당했다 오똑해 아몰랑
,Dae.hyoun Jeong,,
,,5,쿵쾅쿵쾅 오똑해 아몰랑 페미라서 당했다 오똑해 아몰랑
ChdDSUhNMG9nS0VJQ0FnSUNLd0xyN2xBRRAB,박지원,1,맛이 진짜...보기에만 좋지 먹기에는....
,박지원,,
,,1,맛이 진짜...보기에만 좋지 먹기에는....
ChdDSUhNMG9nS0VJQ0FnSUNLb0tLd2xnRRAB,오키Donkey,5,사장님이 참 멋있네요^~^
,오키Donkey,,
,,5,사장님이 참 멋있네요^~^
ChdDSUhNMG9nS0VJQ0FnSUNLd05hQThRRRAB,왕종관,5,커피 맛있던데.. 사장님 힘내세요!
,왕종관,,
,,5,커피 맛있던데.. 사장님 힘내세요!
ChdDSUhNMG9nS0VJQ0FnSUNxME95ajZ3RRAB,Em Duck,5,꼭 가보고 싶네요.
,Em Duck,,
,,5,꼭 가보고 싶네요.
ChZDSUhNMG9nS0VJQ0FnSUNLd0s3d1l3EAE,손민석,5,열등감 있는것들은 무시하세요^^
,손민석,,
,,5,열등감 있는것들은 무시하세요^^
ChZDSUhNMG9nS0VJQ0FnSUNLd0phSkFREAE,장한수,5,굿 정말 좋네요
,장한수,,
,,5,굿 정말 좋네요
ChZDSUhNMG9nS0VJQ0FnSUNLb0xpQ0JBEAE,철별,5,멧돼지냄새 안나고 커피향만 그득한곳
,철별,,
,,5,멧돼지냄새 안나고 커피향만 그득한곳
ChZDSUhNMG9nS0VJQ0FnSUNLd0tHTmJnEAE,조성배,5,사장님이 매너가 넘치시네요~~
,조성배,,
,,5,사장님이 매너가 넘치시네요~~
ChZDSUhNMG9nS0VJQ0FnSUNLd0phOEdBEAE,damon damon,5,페미새끼들 또 혐오 시작했네
,damon damon,,
,,5,페미새끼들 또 혐오 시작했네
ChZDSUhNMG9nS0VJQ0FnSUNLd0xhbVJnEAE,seong,5,사장님 힘내세요!!! 페미들한테 지지마세요!!!
,seong,,
,,5,사장님 힘내세요!!! 페미들한테 지지마세요!!!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xxTE5nEAE,이정원,1,커피 맛이 별로네요;;
,이정원,,
,,1,커피 맛이 별로네요;;
ChZDSUhNMG9nS0VJQ0FnSUNLd1ByTlRnEAE,wangoo,1,저와 결이 다른 남사장님이 하심
,wangoo,,
,,1,저와 결이 다른 남사장님이 하심
ChZDSUhNMG9nS0VJQ0FnSUNLd0w3Z1RnEAE,Hala Madrid,5,K--한녀 페미들은무시해도됩니다
,Hala Madrid,,
,,5,K--한녀 페미들은무시해도됩니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0ozT19RRRAB,lliili!!lll,5,페미 알바생 짜른거 응원합니다.
,lliili!!lll,,
,,5,페미 알바생 짜른거 응원합니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd05hbEpnEAE,프로슈토,5,페미들에게 공격당하는 빈스얼랏을 도와주세요
,프로슈토,,
,,5,페미들에게 공격당하는 빈스얼랏을 도와주세요
ChZDSUhNMG9nS0VJQ0FnSUNLd0tud0tREAE,물귀념,5,친절하게 운영합니다~
,물귀념,,
,,5,친절하게 운영합니다~
ChZDSUhNMG9nS0VJQ0FnSUNLd0ptWkR3EAE,무르,5,서비스가 좋고 맛있습니다.
,무르,,
,,5,서비스가 좋고 맛있습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd0lXWUxnEAE,엉망진창메차쿠차,5,친절하고 맛잇어요
,엉망진창메차쿠차,,
,,5,친절하고 맛잇어요
ChZDSUhNMG9nS0VJQ0FnSUNLd05iTEpnEAE,김형준,5,맛있고 너무 친절하세요!
,김형준,,
,,5,맛있고 너무 친절하세요!
ChdDSUhNMG9nS0VJQ0FnSUNLNGYyaThBRRAB,천하의김미뇽 (천하의 김미뇽),5,대존맛탱 근처사는분들은 꼭가세염
,천하의김미뇽 (천하의 김미뇽),,
,,5,대존맛탱 근처사는분들은 꼭가세염
ChdDSUhNMG9nS0VJQ0FnSUNLd0piQzBnRRAB,GGTV쥐쥐티비,5,친절하고 맛있는 카페에요.
,GGTV쥐쥐티비,,
,,5,친절하고 맛있는 카페에요.
ChdDSUhNMG9nS0VJQ0FnSUNLd1BYeHN3RRAB,정병진,5,사장님 응원합니다 지지 마세요
,정병진,,
,,5,사장님 응원합니다 지지 마세요
ChdDSUhNMG9nS0VJQ0FnSUNLd082SjN3RRAB,Aaron Choi,5,훌륭한 사장님이 계시는 커피맛이 훌륭한 카페
,Aaron Choi,,
,,5,훌륭한 사장님이 계시는 커피맛이 훌륭한 카페
ChdDSUhNMG9nS0VJQ0FnSUNLd0tIaXd3RRAB,국자서비스,5,이제 소음이 없어요!
,국자서비스,,
,,5,이제 소음이 없어요!
ChdDSUhNMG9nS0VJQ0FnSUNLd0ltOHJ3RRAB,jin baek,5,페미가 들린곳은 소독해야함
,jin baek,,
,,5,페미가 들린곳은 소독해야함
ChZDSUhNMG9nS0VJQ0FnSUNLd0phRldBEAE,Personality_ White,5,제발 페미들은 그냥 싹다 꺼졌으면!
,Personality_ White,,
,,5,제발 페미들은 그냥 싹다 꺼졌으면!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xtS1lREAE,서울_13반_강재현,5,너무 맛있읍니다... 꼭한번 가보시길...
,서울_13반_강재현,,
,,5,너무 맛있읍니다... 꼭한번 가보시길...
ChdDSUhNMG9nS0VJQ0FnSUNLd0otR3p3RRAB,훈,5,카페 완전 분위기 좋네요!
,훈,,
,,5,카페 완전 분위기 좋네요!
ChZDSUhNMG9nS0VJQ0FnSUNLd0pfdFZBEAE,포도,1,사장 인성도 인생도 구려요
,포도,,
,,1,사장 인성도 인생도 구려요
ChZDSUhNMG9nS0VJQ0FnSUNLd042TUhREAE,김덕배,5,사장님 너무 친절하세요!!
,김덕배,,
,,5,사장님 너무 친절하세요!!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xhYmR3EAE,김태양,5,사장님이 좋아요
,김태양,,
,,5,사장님이 좋아요
ChZDSUhNMG9nS0VJQ0FnSUNLd01xaU9BEAE,토깽이,1,길게 말 안해요
,토깽이,,
,,1,길게 말 안해요
ChdDSUhNMG9nS0VJQ0FnSUNLb0xLeGxRRRAB,김민하,5,커피에서 사이다 맛이 난다고 들었습니다.
,김민하,,
,,5,커피에서 사이다 맛이 난다고 들었습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd0phVUtBEAE,띠요용,5,좌표 찍혔나 테러보소 사장님 화이팅!
,띠요용,,
,,5,좌표 찍혔나 테러보소 사장님 화이팅!
ChZDSUhNMG9nS0VJQ0FnSUNLd051c2VBEAE,숨스,1,남성들이 가면 좋을 듯합니다.
,숨스,,
,,1,남성들이 가면 좋을 듯합니다.
ChdDSUhNMG9nS0VJQ0FnSUNwek9MS3BBRRAB,M Eunji,1,커피 맛을 보러가는거면 진심 비추.
,M Eunji,,
,,1,커피 맛을 보러가는거면 진심 비추.
ChdDSUhNMG9nS0VJQ0FnSUNLd1BmeTBnRRAB,뿌뿌리,5,사장님이 개념인이시네요
,뿌뿌리,,
,,5,사장님이 개념인이시네요
ChZDSUhNMG9nS0VJQ0FnSUNLd051MFFnEAE,com0525,5,페미 아줌마들 안 받아주는 멋진 카페!!!
,com0525,,
,,5,페미 아줌마들 안 받아주는 멋진 카페!!!
ChdDSUhNMG9nS0VJQ0FnSUNLdmFpNWd3RRAB,서동연,5,멧돼지들 조심하시고 번창하세요^^
,서동연,,
,,5,멧돼지들 조심하시고 번창하세요^^
ChdDSUhNMG9nS0VJQ0FnSUNLd0piT3p3RRAB,김지수,1,별로예요 불친절하네요
,김지수,,
,,1,별로예요 불친절하네요
ChdDSUhNMG9nS0VJQ0FnSUNLb0lxUHhBRRAB,마더러시아,5,페미돼지년들때문에 기죽지 마세요
,마더러시아,,
,,5,페미돼지년들때문에 기죽지 마세요
ChZDSUhNMG9nS0VJQ0FnSUNLb0pTRk1nEAE,jin hong,1,알바가 자주 바뀌는 카페...
,jin hong,,
,,1,알바가 자주 바뀌는 카페...
ChdDSUhNMG9nS0VJQ0FnSUNLd09iX3NBRRAB,꼬챵이,5,쿵쾅이들 온거보면 확실히좋른집
,꼬챵이,,
,,5,쿵쾅이들 온거보면 확실히좋른집
ChZDSUhNMG9nS0VJQ0FnSUNLd0xYX1pnEAE,이인정,5,커피도 인성도 최고네요!
,이인정,,
,,5,커피도 인성도 최고네요!
ChZDSUhNMG9nS0VJQ0FnSUNLd1BfbWJREAE,Kimcci Mane,5,우리아이가 정말 좋아합니다
,Kimcci Mane,,
,,5,우리아이가 정말 좋아합니다
ChZDSUhNMG9nS0VJQ0FnSUNLd01IeEdREAE,백주홍,5,맛집이네요 추천합니다
,백주홍,,
,,5,맛집이네요 추천합니다
ChZDSUhNMG9nS0VJQ0FnSUNLaExtd1Z3EAE,의_원,5,사장님 화이팅입니다 🙇‍♂️…
,의_원,,
,,5,사장님 화이팅입니다 🙇‍♂️…
ChZDSUhNMG9nS0VJQ0FnSUNLd0tIRFV3EAE,가든러버,5,근처 갈 때마다 항상 들르는 곳입니다
,가든러버,,
,,5,근처 갈 때마다 항상 들르는 곳입니다
ChZDSUhNMG9nS0VJQ0FnSUNLX2VqMEN3EAE,구름하늘위,5,잉~기분좋구만유~
,구름하늘위,,
,,5,잉~기분좋구만유~
ChZDSUhNMG9nS0VJQ0FnSUNLd0xhTVlnEAE,sma Fu,5,항상 감사합니다 또올게요
,sma Fu,,
,,5,항상 감사합니다 또올게요
ChdDSUhNMG9nS0VJQ0FnSUNLb01DNTJBRRAB,13십삼,1,사장님이 맛없어요
,13십삼,,
,,1,사장님이 맛없어요
ChdDSUhNMG9nS0VJQ0FnSUNLbUsyMi1nRRAB,Gwanho Son,5,페미탈출은 지.능.순
,Gwanho Son,,
,,5,페미탈출은 지.능.순
ChdDSUhNMG9nS0VJQ0FnSUNLd0lQd3pnRRAB,Hibro Absolute,5,저번에 갔었는데 맛있더라고요
,Hibro Absolute,,
,,5,저번에 갔었는데 맛있더라고요
ChdDSUhNMG9nS0VJQ0FnSUNLd09iX3BnRRAB,Hello,5,최고에요 진짜 다시 가겠습니다
,Hello,,
,,5,최고에요 진짜 다시 가겠습니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0tHWDNRRRAB,Oddsmaker,5,사장님 서비스가 마음에듭니다
,Oddsmaker,,
,,5,사장님 서비스가 마음에듭니다
ChdDSUhNMG9nS0VJQ0FnSUNLb05EYTFRRRAB,Scar let,5,정신병자는 안쓸거 같은 믿음가는 가게
,Scar let,,
,,5,정신병자는 안쓸거 같은 믿음가는 가게
ChZDSUhNMG9nS0VJQ0FnSUNLb09EbFp3EAE,MINKYU PARK,5,별1점준 애=못생김
,MINKYU PARK,,
,,5,별1점준 애=못생김
ChZDSUhNMG9nS0VJQ0FnSUNLd0o3bExnEAE,아응애에요,5,옳게된 가게 이런곳이 많아져야 합니다.
,아응애에요,,
,,5,옳게된 가게 이런곳이 많아져야 합니다.
ChZDSUhNMG9nS0VJQ0FnSURLMHRmdmVnEAE,영어 듣기용,5,너무 맛있고 좋아요!
,영어 듣기용,,
,,5,너무 맛있고 좋아요!
ChdDSUhNMG9nS0VJQ0FnSUNLd0pIMDJBRRAB,아아ᄏᄏ,5,맛있고 친절해요
,아아ᄏᄏ,,
,,5,맛있고 친절해요
ChdDSUhNMG9nS0VJQ0FnSUNLd083ZjN3RRAB,비트냥이,5,분위기좋고 맛있어요
,비트냥이,,
,,5,분위기좋고 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUNLb05qZWp3RRAB,박원식,5,핫아에 오레오케잌 최고
,박원식,,
,,5,핫아에 오레오케잌 최고
ChZDSUhNMG9nS0VJQ0FnSUNLdmR5UFZnEAE,미츠하시,5,가게깔끔하고 커피맛 괜춘해요
,미츠하시,,
,,5,가게깔끔하고 커피맛 괜춘해요
ChZDSUhNMG9nS0VJQ0FnSUNLd09YNEVREAE,정준호,5,이곳  커피 맛있어요
,정준호,,
,,5,이곳  커피 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUNLd05EcnV3RRAB,Erams Stuart (지나가는),5,페미 주작질에 고생많으십니다
,Erams Stuart (지나가는),,
,,5,페미 주작질에 고생많으십니다
ChZDSUhNMG9nS0VJQ0FnSUNLd002T1ZREAE,김두영,5,맛있습니다. 분위기도 좋습니다.
,김두영,,
,,5,맛있습니다. 분위기도 좋습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd04tQWVnEAE,박지훈,5,분위기 좋고 맛있어요
,박지훈,,
,,5,분위기 좋고 맛있어요
ChZDSUhNMG9nS0VJQ0FnSUNxMHN5T0VnEAE,taku Ok,1,제 입맛엔 별로였어요.
,taku Ok,,
,,1,제 입맛엔 별로였어요.
ChdDSUhNMG9nS0VJQ0FnSUNLd0xlZW9BRRAB,박태현,5,너무 맛있어요 ㅎㅎ
,박태현,,
,,5,너무 맛있어요 ㅎㅎ
ChZDSUhNMG9nS0VJQ0FnSUNLb09LYVNnEAE,노도균,5,커피향이 훌륭하네요
,노도균,,
,,5,커피향이 훌륭하네요
ChdDSUhNMG9nS0VJQ0FnSUNLb0lxQXV3RRAB,wnsrh0117,5,친절하고 좋아요
,wnsrh0117,,
,,5,친절하고 좋아요
ChZDSUhNMG9nS0VJQ0FnSUNLd083R1V3EAE,동구리,5,응원합니다 사장님 화이팅
,동구리,,
,,5,응원합니다 사장님 화이팅
ChZDSUhNMG9nS0VJQ0FnSUNLdmJDWFFREAE,유하,5,페미 느그들은 사회악이다ㅋㅋ
,유하,,
,,5,페미 느그들은 사회악이다ㅋㅋ
ChdDSUhNMG9nS0VJQ0FnSUNLd01IUnJnRRAB,uu uu,5,사장님 친절해요~~
,uu uu,,
,,5,사장님 친절해요~~
ChZDSUhNMG9nS0VJQ0FnSUNLa2IyU1ZnEAE,민석ndkf,5,우리나라의 미래가 보이네요
,민석ndkf,,
,,5,우리나라의 미래가 보이네요
ChdDSUhNMG9nS0VJQ0FnSUNLd01UMWlBRRAB,ch S,5,먹어보진 않았는데 맛있을듯 :)
,ch S,,
,,5,먹어보진 않았는데 맛있을듯 :)
ChdDSUhNMG9nS0VJQ0FnSUNLd0lYcDB3RRAB,스게터쏘이,5,맛있어요 추천드려요!
,스게터쏘이,,
,,5,맛있어요 추천드려요!
ChdDSUhNMG9nS0VJQ0FnSUNLd0tINm1BRRAB,강승완,5,페미=뷔페미니즘 페미는 사회 악
,강승완,,
,,5,페미=뷔페미니즘 페미는 사회 악
ChZDSUhNMG9nS0VJQ0FnSUNLd0piNU9nEAE,Diseases,5,냄새 나는 페미는 무시하세요^^
,Diseases,,
,,5,냄새 나는 페미는 무시하세요^^
ChdDSUhNMG9nS0VJQ0FnSUNLdHItdWxRRRAB,KH,5,그들이 또 그들했을뿐..
,KH,,
,,5,그들이 또 그들했을뿐..
ChdDSUhNMG9nS0VJQ0FnSUNLM2ZQcl9nRRAB,KIM KIM,5,너무좋습니다 최고촤고~~
,KIM KIM,,
,,5,너무좋습니다 최고촤고~~
ChdDSUhNMG9nS0VJQ0FnSUNLd0plMW5nRRAB,Asura,5,개념 사장님 응원합니다.
,Asura,,
,,5,개념 사장님 응원합니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd05iVVNBEAE,징벌,5,사장님 마인드 최고 乃
,징벌,,
,,5,사장님 마인드 최고 乃
ChdDSUhNMG9nS0VJQ0FnSUNLd0pmUXhRRRAB,T S,5,좋습니다! 맛있어요~
,T S,,
,,5,좋습니다! 맛있어요~
ChdDSUhNMG9nS0VJQ0FnSUNLb05EQV9BRRAB,uk kim,5,안가봐도 맛있겠네 ㅋㅋ
,uk kim,,
,,5,안가봐도 맛있겠네 ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSUNLd09hUE1REAE,장분추,5,사장님 안목이 좋음 ㅋㅋ
,장분추,,
,,5,사장님 안목이 좋음 ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSUNLd01fUWFBEAE,팝콘,5,일산 토박이로써 맛난집 보장
,팝콘,,
,,5,일산 토박이로써 맛난집 보장
ChdDSUhNMG9nS0VJQ0FnSUNLb09LRDNnRRAB,김영훈,5,사장님 서비스마인드 최고!
,김영훈,,
,,5,사장님 서비스마인드 최고!
ChdDSUhNMG9nS0VJQ0FnSUNLb01yYzdnRRAB,김사무엘,5,개념 사장님 응원합니다^^
,김사무엘,,
,,5,개념 사장님 응원합니다^^
ChZDSUhNMG9nS0VJQ0FnSUNLd09Hd1R3EAE,김진형,5,고생이 많으시네요.
,김진형,,
,,5,고생이 많으시네요.
ChdDSUhNMG9nS0VJQ0FnSUNLbVpfVnJBRRAB,샤류라호롤로,5,번창하세요 맛있어요
,샤류라호롤로,,
,,5,번창하세요 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUNLd09YMi1BRRAB,M24 9,5,페미인증 확실한곳입니다
,M24 9,,
,,5,페미인증 확실한곳입니다
ChdDSUhNMG9nS0VJQ0FnSUN5dF8tdXFBRRAB,이혜영,3,커피는괜춘. 쿠키는 너무 리치.
,이혜영,,
,,3,커피는괜춘. 쿠키는 너무 리치.
ChZDSUhNMG9nS0VJQ0FnSUNPMHJ1M0RBEAE,야수,1,맛이 없네요.
,야수,,
,,1,맛이 없네요.
ChdDSUhNMG9nS0VJQ0FnSUNLd082OHN3RRAB,닥스훈트,5,너무 맛있고 친절합니다
,닥스훈트,,
,,5,너무 맛있고 친절합니다
ChdDSUhNMG9nS0VJQ0FnSUNLaE5uSl9nRRAB,홍명기,5,일산가면 꼭 들릴게요
,홍명기,,
,,5,일산가면 꼭 들릴게요
ChdDSUhNMG9nS0VJQ0FnSUNLd05XbGtnRRAB,JW Kim,5,꼭 가보고 싶네요
,JW Kim,,
,,5,꼭 가보고 싶네요
ChdDSUhNMG9nS0VJQ0FnSUNLd09HRjFRRRAB,류상혁,5,힘내세요 지나가다 들르겠습니다
,류상혁,,
,,5,힘내세요 지나가다 들르겠습니다
ChdDSUhNMG9nS0VJQ0FnSUNLd0pHS3hRRRAB,제와,5,분위기가 좋네요
,제와,,
,,5,분위기가 좋네요
ChZDSUhNMG9nS0VJQ0FnSUNLb0xhekx3EAE,조성훈,5,사장님 화이팅 응원합니다
,조성훈,,
,,5,사장님 화이팅 응원합니다
ChdDSUhNMG9nS0VJQ0FnSUNLM1lmc2pRRRAB,오프화이트,5,맛있다~ 나는 ㅋ
,오프화이트,,
,,5,맛있다~ 나는 ㅋ
ChdDSUhNMG9nS0VJQ0FnSUNLM1pPOXVnRRAB,JW S,5,사장님 잘하셨습니다^^
,JW S,,
,,5,사장님 잘하셨습니다^^
ChdDSUhNMG9nS0VJQ0FnSUNLb0piYXZnRRAB,lee moon,5,너무나 훌륭하신 사장님과 훌륭한 커피
,lee moon,,
,,5,너무나 훌륭하신 사장님과 훌륭한 커피
ChdDSUhNMG9nS0VJQ0FnSUNLd09IWHZRRRAB,mo mo,5,좋은곳이네요
,mo mo,,
,,5,좋은곳이네요
ChZDSUhNMG9nS0VJQ0FnSUNxbU15dFVBEAE,이더리움,5,커피 맛있어요 ㅎ
,이더리움,,
,,5,커피 맛있어요 ㅎ
ChdDSUhNMG9nS0VJQ0FnSUNLd05uMXNBRRAB,서준경,5,사장님이 멋져서 별이 5개!!
,서준경,,
,,5,사장님이 멋져서 별이 5개!!
ChdDSUhNMG9nS0VJQ0FnSUNLd01XbHpRRRAB,잼잼,5,형님 응원합니다 페미들 꺼져라
,잼잼,,
,,5,형님 응원합니다 페미들 꺼져라
ChdDSUhNMG9nS0VJQ0FnSUNLd0wtWXNnRRAB,사용자Google,5,아~주 좋습니다.
,사용자Google,,
,,5,아~주 좋습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd05fNkFREAE,Ade,5,사장님이 친절하십니다
,Ade,,
,,5,사장님이 친절하십니다
ChZDSUhNMG9nS0VJQ0FnSUNLbUpiUFJ3EAE,bb bbb,5,좋네요 맛있어요 커피
,bb bbb,,
,,5,좋네요 맛있어요 커피
ChZDSUhNMG9nS0VJQ0FnSUNLdmV5ZlN3EAE,김재윤,5,허허 사장님 힘내십쇼~
,,5,허허 사장님 힘내십쇼~
ChdDSUhNMG9nS0VJQ0FnSUNLd05icWlBRRAB,Date,5,점장님 언냐들 고소해서 위로금 챙기시길..
,Date,,
,,5,점장님 언냐들 고소해서 위로금 챙기시길..
ChdDSUhNMG9nS0VJQ0FnSUNLd1BIOXVBRRAB,박형기,5,마음고생 심하셨죠? 힘내세요
,박형기,,
,,5,마음고생 심하셨죠? 힘내세요
ChdDSUhNMG9nS0VJQ0FnSUNLd0xiTTBRRRAB,바다,5,사장님이 친절하세요
,바다,,
,,5,사장님이 친절하세요
ChZDSUhNMG9nS0VJQ0FnSUNLd0lXSFBBEAE,hox cee,5,별점 5개로 부족한 훌륭한 커피집
,hox cee,,
,,5,별점 5개로 부족한 훌륭한 커피집
ChZDSUhNMG9nS0VJQ0FnSUNLdllYV01nEAE,실바,5,페미 탈출은 지능순
,실바,,
,,5,페미 탈출은 지능순
ChdDSUhNMG9nS0VJQ0FnSUNLd05tNHFnRRAB,최자두,1,주 고객층이 여성분들 아닌가요...
,최자두,,
,,1,주 고객층이 여성분들 아닌가요...
ChZDSUhNMG9nS0VJQ0FnSUNLd0piZVRnEAE,JS KIM,5,따듯하고 구수합니다 ^^
,JS KIM,,
,,5,따듯하고 구수합니다 ^^
ChdDSUhNMG9nS0VJQ0FnSUNLd0pqQl9nRRAB,성이름,5,너무 맛있었어요 ~ ^^
,,5,너무 맛있었어요 ~ ^^
ChZDSUhNMG9nS0VJQ0FnSUNLM2ZlWWVREAE,rock “rock”,5,커피맛도 좋고 굿
,rock “rock”,,
,,5,커피맛도 좋고 굿
